시도,행정구역,key,연령별,시점,고용률 (%)
경기도,남양주시,경기도-남양주시,15 - 29세,'20하,36.7
경기도,남양주시,경기도-남양주시,15 - 29세,'21상,37.2
경기도,남양주시,경기도-남양주시,15 - 29세,'21하,38.6
경기도,남양주시,경기도-남양주시,15 - 29세,'22상,38.3
경기도,오산시,경기도-오산시,15 - 29세,'18상,43.2
경기도,오산시,경기도-오산시,15 - 29세,'18하,45.3
경기도,오산시,경기도-오산시,15 - 29세,'19상,46.6
경기도,오산시,경기도-오산시,15 - 29세,'19하,46.7
경기도,오산시,경기도-오산시,15 - 29세,'20상,41.4
경기도,오산시,경기도-오산시,15 - 29세,'20하,42.3
경기도,오산시,경기도-오산시,15 - 29세,'21상,43.5
경기도,오산시,경기도-오산시,15 - 29세,'21하,44.5
경기도,오산시,경기도-오산시,15 - 29세,'22상,47.4
경기도,시흥시,경기도-시흥시,15 - 29세,'18상,39.7
경기도,시흥시,경기도-시흥시,15 - 29세,'18하,42.5
경기도,시흥시,경기도-시흥시,15 - 29세,'19상,46.4
경기도,시흥시,경기도-시흥시,15 - 29세,'19하,45.8
경기도,시흥시,경기도-시흥시,15 - 29세,'20상,42.8
경기도,시흥시,경기도-시흥시,15 - 29세,'20하,45.1
경기도,시흥시,경기도-시흥시,15 - 29세,'21상,43.2
경기도,시흥시,경기도-시흥시,15 - 29세,'21하,44.7
경기도,시흥시,경기도-시흥시,15 - 29세,'22상,45.3
경기도,군포시,경기도-군포시,15 - 29세,'18상,39.6
경기도,군포시,경기도-군포시,15 - 29세,'18하,41.7
경기도,군포시,경기도-군포시,15 - 29세,'19상,42.6
경기도,군포시,경기도-군포시,15 - 29세,'19하,43.9
경기도,군포시,경기도-군포시,15 - 29세,'20상,38.7
경기도,군포시,경기도-군포시,15 - 29세,'20하,41.4
경기도,군포시,경기도-군포시,15 - 29세,'21상,41.1
경기도,군포시,경기도-군포시,15 - 29세,'21하,46.6
경기도,군포시,경기도-군포시,15 - 29세,'22상,48.8
경기도,의왕시,경기도-의왕시,15 - 29세,'18상,39.9
경기도,의왕시,경기도-의왕시,15 - 29세,'18하,38.6
경기도,의왕시,경기도-의왕시,15 - 29세,'19상,39
경기도,의왕시,경기도-의왕시,15 - 29세,'19하,36.9
경기도,의왕시,경기도-의왕시,15 - 29세,'20상,35.8
경기도,의왕시,경기도-의왕시,15 - 29세,'20하,37.8
경기도,의왕시,경기도-의왕시,15 - 29세,'21상,40.1
경기도,의왕시,경기도-의왕시,15 - 29세,'21하,41.7
경기도,의왕시,경기도-의왕시,15 - 29세,'22상,42
경기도,하남시,경기도-하남시,15 - 29세,'18상,43.7
경기도,하남시,경기도-하남시,15 - 29세,'18하,45.9
경기도,하남시,경기도-하남시,15 - 29세,'19상,41.7
경기도,하남시,경기도-하남시,15 - 29세,'19하,46.2
경기도,하남시,경기도-하남시,15 - 29세,'20상,48.3
경기도,하남시,경기도-하남시,15 - 29세,'20하,43.9
경기도,하남시,경기도-하남시,15 - 29세,'21상,45.8
경기도,하남시,경기도-하남시,15 - 29세,'21하,46.2
경기도,하남시,경기도-하남시,15 - 29세,'22상,46.4
경기도,용인시,경기도-용인시,15 - 29세,'18상,34.5
경기도,용인시,경기도-용인시,15 - 29세,'18하,37.9
경기도,용인시,경기도-용인시,15 - 29세,'19상,38
경기도,용인시,경기도-용인시,15 - 29세,'19하,37.7
경기도,용인시,경기도-용인시,15 - 29세,'20상,33.5
경기도,용인시,경기도-용인시,15 - 29세,'20하,36.8
경기도,용인시,경기도-용인시,15 - 29세,'21상,39.9
경기도,용인시,경기도-용인시,15 - 29세,'21하,40.6
경기도,용인시,경기도-용인시,15 - 29세,'22상,41.6
경기도,파주시,경기도-파주시,15 - 29세,'18상,40.9
경기도,파주시,경기도-파주시,15 - 29세,'18하,42.4
경기도,파주시,경기도-파주시,15 - 29세,'19상,44.6
경기도,파주시,경기도-파주시,15 - 29세,'19하,41.5
경기도,파주시,경기도-파주시,15 - 29세,'20상,40.1
경기도,파주시,경기도-파주시,15 - 29세,'20하,35.7
경기도,파주시,경기도-파주시,15 - 29세,'21상,35.3
경기도,파주시,경기도-파주시,15 - 29세,'21하,39.1
경기도,파주시,경기도-파주시,15 - 29세,'22상,42.3
경기도,이천시,경기도-이천시,15 - 29세,'18상,43.5
경기도,이천시,경기도-이천시,15 - 29세,'18하,47.7
경기도,이천시,경기도-이천시,15 - 29세,'19상,49
경기도,이천시,경기도-이천시,15 - 29세,'19하,46.1
경기도,이천시,경기도-이천시,15 - 29세,'20상,48.4
경기도,이천시,경기도-이천시,15 - 29세,'20하,42.9
경기도,이천시,경기도-이천시,15 - 29세,'21상,47.7
경기도,이천시,경기도-이천시,15 - 29세,'21하,51.5
경기도,이천시,경기도-이천시,15 - 29세,'22상,50.7
경기도,안성시,경기도-안성시,15 - 29세,'18상,47.7
경기도,안성시,경기도-안성시,15 - 29세,'18하,46.3
경기도,안성시,경기도-안성시,15 - 29세,'19상,46.2
경기도,안성시,경기도-안성시,15 - 29세,'19하,42.8
경기도,안성시,경기도-안성시,15 - 29세,'20상,42.5
경기도,안성시,경기도-안성시,15 - 29세,'20하,43.9
경기도,안성시,경기도-안성시,15 - 29세,'21상,42.6
경기도,안성시,경기도-안성시,15 - 29세,'21하,41.5
경기도,안성시,경기도-안성시,15 - 29세,'22상,42.2
경기도,김포시,경기도-김포시,15 - 29세,'18상,38.5
경기도,김포시,경기도-김포시,15 - 29세,'18하,39.7
경기도,김포시,경기도-김포시,15 - 29세,'19상,42.8
경기도,김포시,경기도-김포시,15 - 29세,'19하,41.8
경기도,김포시,경기도-김포시,15 - 29세,'20상,38.1
경기도,김포시,경기도-김포시,15 - 29세,'20하,43.3
경기도,김포시,경기도-김포시,15 - 29세,'21상,38.2
경기도,김포시,경기도-김포시,15 - 29세,'21하,41.2
경기도,김포시,경기도-김포시,15 - 29세,'22상,43.8
경기도,화성시,경기도-화성시,15 - 29세,'18상,42.6
경기도,화성시,경기도-화성시,15 - 29세,'18하,44.7
경기도,화성시,경기도-화성시,15 - 29세,'19상,46
경기도,화성시,경기도-화성시,15 - 29세,'19하,48.2
경기도,화성시,경기도-화성시,15 - 29세,'20상,42.2
경기도,화성시,경기도-화성시,15 - 29세,'20하,42.6
경기도,화성시,경기도-화성시,15 - 29세,'21상,46.2
경기도,화성시,경기도-화성시,15 - 29세,'21하,45.4
경기도,화성시,경기도-화성시,15 - 29세,'22상,42.3
경기도,광주시,경기도-광주시,15 - 29세,'18상,47.7
경기도,광주시,경기도-광주시,15 - 29세,'18하,42.6
경기도,광주시,경기도-광주시,15 - 29세,'19상,46.8
경기도,광주시,경기도-광주시,15 - 29세,'19하,47.5
경기도,광주시,경기도-광주시,15 - 29세,'20상,45.9
경기도,광주시,경기도-광주시,15 - 29세,'20하,45.6
경기도,광주시,경기도-광주시,15 - 29세,'21상,48.1
경기도,광주시,경기도-광주시,15 - 29세,'21하,48.2
경기도,광주시,경기도-광주시,15 - 29세,'22상,50.6
경기도,양주시,경기도-양주시,15 - 29세,'18상,33.5
경기도,양주시,경기도-양주시,15 - 29세,'18하,35.6
경기도,양주시,경기도-양주시,15 - 29세,'19상,39.1
경기도,양주시,경기도-양주시,15 - 29세,'19하,36.7
경기도,양주시,경기도-양주시,15 - 29세,'20상,34.7
경기도,양주시,경기도-양주시,15 - 29세,'20하,35.4
경기도,양주시,경기도-양주시,15 - 29세,'21상,39.7
경기도,양주시,경기도-양주시,15 - 29세,'21하,41.6
경기도,양주시,경기도-양주시,15 - 29세,'22상,42
경기도,포천시,경기도-포천시,15 - 29세,'18상,47.2
경기도,포천시,경기도-포천시,15 - 29세,'18하,49.9
경기도,포천시,경기도-포천시,15 - 29세,'19상,44.3
경기도,포천시,경기도-포천시,15 - 29세,'19하,50.8
경기도,포천시,경기도-포천시,15 - 29세,'20상,40.8
경기도,포천시,경기도-포천시,15 - 29세,'20하,43.9
경기도,포천시,경기도-포천시,15 - 29세,'21상,48.3
경기도,포천시,경기도-포천시,15 - 29세,'21하,49.2
경기도,포천시,경기도-포천시,15 - 29세,'22상,47.3
경기도,여주시,경기도-여주시,15 - 29세,'18상,42.7
경기도,여주시,경기도-여주시,15 - 29세,'18하,43.7
경기도,여주시,경기도-여주시,15 - 29세,'19상,39.8
경기도,여주시,경기도-여주시,15 - 29세,'19하,43.5
경기도,여주시,경기도-여주시,15 - 29세,'20상,43.9
경기도,여주시,경기도-여주시,15 - 29세,'20하,46.5
경기도,여주시,경기도-여주시,15 - 29세,'21상,49.3
경기도,여주시,경기도-여주시,15 - 29세,'21하,50
경기도,여주시,경기도-여주시,15 - 29세,'22상,45.9
경기도,연천군,경기도-연천군,15 - 29세,'18상,36.2
경기도,연천군,경기도-연천군,15 - 29세,'18하,42.2
경기도,연천군,경기도-연천군,15 - 29세,'19상,38.1
경기도,연천군,경기도-연천군,15 - 29세,'19하,44.1
경기도,연천군,경기도-연천군,15 - 29세,'20상,43.8
경기도,연천군,경기도-연천군,15 - 29세,'20하,48
경기도,연천군,경기도-연천군,15 - 29세,'21상,45.8
경기도,연천군,경기도-연천군,15 - 29세,'21하,36.4
경기도,연천군,경기도-연천군,15 - 29세,'22상,39.2
경기도,가평군,경기도-가평군,15 - 29세,'18상,28.6
경기도,가평군,경기도-가평군,15 - 29세,'18하,26.8
경기도,가평군,경기도-가평군,15 - 29세,'19상,25.3
경기도,가평군,경기도-가평군,15 - 29세,'19하,25.4
경기도,가평군,경기도-가평군,15 - 29세,'20상,28.7
경기도,가평군,경기도-가평군,15 - 29세,'20하,27.2
경기도,가평군,경기도-가평군,15 - 29세,'21상,37.8
경기도,가평군,경기도-가평군,15 - 29세,'21하,39.4
경기도,가평군,경기도-가평군,15 - 29세,'22상,35.8
경기도,양평군,경기도-양평군,15 - 29세,'18상,36.6
경기도,양평군,경기도-양평군,15 - 29세,'18하,32.5
경기도,양평군,경기도-양평군,15 - 29세,'19상,33.7
경기도,양평군,경기도-양평군,15 - 29세,'19하,37.1
경기도,양평군,경기도-양평군,15 - 29세,'20상,30.7
경기도,양평군,경기도-양평군,15 - 29세,'20하,32.1
경기도,양평군,경기도-양평군,15 - 29세,'21상,31.8
경기도,양평군,경기도-양평군,15 - 29세,'21하,32.7
경기도,양평군,경기도-양평군,15 - 29세,'22상,38.8
강원도,춘천시,강원도-춘천시,15 - 29세,'18상,37.2
강원도,춘천시,강원도-춘천시,15 - 29세,'18하,35.9
강원도,춘천시,강원도-춘천시,15 - 29세,'19상,41.1
강원도,춘천시,강원도-춘천시,15 - 29세,'19하,38.7
강원도,춘천시,강원도-춘천시,15 - 29세,'20상,33.5
강원도,춘천시,강원도-춘천시,15 - 29세,'20하,36.5
강원도,춘천시,강원도-춘천시,15 - 29세,'21상,36.1
강원도,춘천시,강원도-춘천시,15 - 29세,'21하,39.3
강원도,춘천시,강원도-춘천시,15 - 29세,'22상,39.8
강원도,원주시,강원도-원주시,15 - 29세,'18상,35
강원도,원주시,강원도-원주시,15 - 29세,'18하,39.1
강원도,원주시,강원도-원주시,15 - 29세,'19상,34
강원도,원주시,강원도-원주시,15 - 29세,'19하,35.6
강원도,원주시,강원도-원주시,15 - 29세,'20상,32.5
강원도,원주시,강원도-원주시,15 - 29세,'20하,35.9
강원도,원주시,강원도-원주시,15 - 29세,'21상,37.2
강원도,원주시,강원도-원주시,15 - 29세,'21하,39.2
강원도,원주시,강원도-원주시,15 - 29세,'22상,34.1
강원도,강릉시,강원도-강릉시,15 - 29세,'18상,34.7
강원도,강릉시,강원도-강릉시,15 - 29세,'18하,32.1
강원도,강릉시,강원도-강릉시,15 - 29세,'19상,36.9
강원도,강릉시,강원도-강릉시,15 - 29세,'19하,39.2
강원도,강릉시,강원도-강릉시,15 - 29세,'20상,32.9
강원도,강릉시,강원도-강릉시,15 - 29세,'20하,35
강원도,강릉시,강원도-강릉시,15 - 29세,'21상,37.8
강원도,강릉시,강원도-강릉시,15 - 29세,'21하,38.7
강원도,강릉시,강원도-강릉시,15 - 29세,'22상,37.6
강원도,동해시,강원도-동해시,15 - 29세,'18상,32.7
강원도,동해시,강원도-동해시,15 - 29세,'18하,35.7
강원도,동해시,강원도-동해시,15 - 29세,'19상,31.2
강원도,동해시,강원도-동해시,15 - 29세,'19하,31.7
강원도,동해시,강원도-동해시,15 - 29세,'20상,31.3
강원도,동해시,강원도-동해시,15 - 29세,'20하,32.7
강원도,동해시,강원도-동해시,15 - 29세,'21상,29.7
강원도,동해시,강원도-동해시,15 - 29세,'21하,33.4
강원도,동해시,강원도-동해시,15 - 29세,'22상,32.1
강원도,태백시,강원도-태백시,15 - 29세,'18상,36
강원도,태백시,강원도-태백시,15 - 29세,'18하,31.3
강원도,태백시,강원도-태백시,15 - 29세,'19상,34.8
강원도,태백시,강원도-태백시,15 - 29세,'19하,41
강원도,태백시,강원도-태백시,15 - 29세,'20상,29.4
강원도,태백시,강원도-태백시,15 - 29세,'20하,26.5
강원도,태백시,강원도-태백시,15 - 29세,'21상,32.3
강원도,태백시,강원도-태백시,15 - 29세,'21하,38.5
강원도,태백시,강원도-태백시,15 - 29세,'22상,34.4
강원도,속초시,강원도-속초시,15 - 29세,'18상,32.9
강원도,속초시,강원도-속초시,15 - 29세,'18하,34
강원도,속초시,강원도-속초시,15 - 29세,'19상,37
강원도,속초시,강원도-속초시,15 - 29세,'19하,39
강원도,속초시,강원도-속초시,15 - 29세,'20상,42.1
강원도,속초시,강원도-속초시,15 - 29세,'20하,37.7
강원도,속초시,강원도-속초시,15 - 29세,'21상,40.5
강원도,속초시,강원도-속초시,15 - 29세,'21하,38.8
강원도,속초시,강원도-속초시,15 - 29세,'22상,45.4
강원도,삼척시,강원도-삼척시,15 - 29세,'18상,24.4
강원도,삼척시,강원도-삼척시,15 - 29세,'18하,29.4
강원도,삼척시,강원도-삼척시,15 - 29세,'19상,23.3
강원도,삼척시,강원도-삼척시,15 - 29세,'19하,23.8
강원도,삼척시,강원도-삼척시,15 - 29세,'20상,28.9
강원도,삼척시,강원도-삼척시,15 - 29세,'20하,32.2
강원도,삼척시,강원도-삼척시,15 - 29세,'21상,30
강원도,삼척시,강원도-삼척시,15 - 29세,'21하,32.1
강원도,삼척시,강원도-삼척시,15 - 29세,'22상,29.8
강원도,홍천군,강원도-홍천군,15 - 29세,'18상,32.6
강원도,홍천군,강원도-홍천군,15 - 29세,'18하,39.1
강원도,홍천군,강원도-홍천군,15 - 29세,'19상,32
강원도,홍천군,강원도-홍천군,15 - 29세,'19하,34.4
강원도,홍천군,강원도-홍천군,15 - 29세,'20상,34.9
강원도,홍천군,강원도-홍천군,15 - 29세,'20하,38.5
강원도,홍천군,강원도-홍천군,15 - 29세,'21상,46.4
강원도,홍천군,강원도-홍천군,15 - 29세,'21하,41.8
강원도,홍천군,강원도-홍천군,15 - 29세,'22상,46
강원도,횡성군,강원도-횡성군,15 - 29세,'18상,39.5
강원도,횡성군,강원도-횡성군,15 - 29세,'18하,36.7
강원도,횡성군,강원도-횡성군,15 - 29세,'19상,39.9
강원도,횡성군,강원도-횡성군,15 - 29세,'19하,43.3
강원도,횡성군,강원도-횡성군,15 - 29세,'20상,34.3
강원도,횡성군,강원도-횡성군,15 - 29세,'20하,37.2
강원도,횡성군,강원도-횡성군,15 - 29세,'21상,31.9
강원도,횡성군,강원도-횡성군,15 - 29세,'21하,34
강원도,횡성군,강원도-횡성군,15 - 29세,'22상,35
강원도,영월군,강원도-영월군,15 - 29세,'18상,28.7
강원도,영월군,강원도-영월군,15 - 29세,'18하,37.9
강원도,영월군,강원도-영월군,15 - 29세,'19상,40.7
강원도,영월군,강원도-영월군,15 - 29세,'19하,36.1
강원도,영월군,강원도-영월군,15 - 29세,'20상,32.9
강원도,영월군,강원도-영월군,15 - 29세,'20하,32.7
강원도,영월군,강원도-영월군,15 - 29세,'21상,31.7
강원도,영월군,강원도-영월군,15 - 29세,'21하,32.7
강원도,영월군,강원도-영월군,15 - 29세,'22상,34.4
강원도,평창군,강원도-평창군,15 - 29세,'18상,38.2
강원도,평창군,강원도-평창군,15 - 29세,'18하,43.6
강원도,평창군,강원도-평창군,15 - 29세,'19상,39
강원도,평창군,강원도-평창군,15 - 29세,'19하,36.6
강원도,평창군,강원도-평창군,15 - 29세,'20상,33.8
강원도,평창군,강원도-평창군,15 - 29세,'20하,36.4
강원도,평창군,강원도-평창군,15 - 29세,'21상,38.8
강원도,평창군,강원도-평창군,15 - 29세,'21하,42.5
강원도,평창군,강원도-평창군,15 - 29세,'22상,44.9
강원도,정선군,강원도-정선군,15 - 29세,'18상,41
강원도,정선군,강원도-정선군,15 - 29세,'18하,52.7
강원도,정선군,강원도-정선군,15 - 29세,'19상,52.6
강원도,정선군,강원도-정선군,15 - 29세,'19하,37.3
강원도,정선군,강원도-정선군,15 - 29세,'20상,34.8
강원도,정선군,강원도-정선군,15 - 29세,'20하,33.5
강원도,정선군,강원도-정선군,15 - 29세,'21상,32.5
강원도,정선군,강원도-정선군,15 - 29세,'21하,44.1
강원도,정선군,강원도-정선군,15 - 29세,'22상,37.4
강원도,철원군,강원도-철원군,15 - 29세,'18상,32.9
강원도,철원군,강원도-철원군,15 - 29세,'18하,39.8
강원도,철원군,강원도-철원군,15 - 29세,'19상,36.6
강원도,철원군,강원도-철원군,15 - 29세,'19하,34.8
강원도,철원군,강원도-철원군,15 - 29세,'20상,23.6
강원도,철원군,강원도-철원군,15 - 29세,'20하,25.9
강원도,철원군,강원도-철원군,15 - 29세,'21상,26.8
강원도,철원군,강원도-철원군,15 - 29세,'21하,34.5
강원도,철원군,강원도-철원군,15 - 29세,'22상,44.1
강원도,화천군,강원도-화천군,15 - 29세,'18상,43.4
강원도,화천군,강원도-화천군,15 - 29세,'18하,39.3
강원도,화천군,강원도-화천군,15 - 29세,'19상,41.5
강원도,화천군,강원도-화천군,15 - 29세,'19하,42.1
강원도,화천군,강원도-화천군,15 - 29세,'20상,40.5
강원도,화천군,강원도-화천군,15 - 29세,'20하,39.2
강원도,화천군,강원도-화천군,15 - 29세,'21상,40.4
강원도,화천군,강원도-화천군,15 - 29세,'21하,40.5
강원도,화천군,강원도-화천군,15 - 29세,'22상,55.7
강원도,양구군,강원도-양구군,15 - 29세,'18상,36.3
강원도,양구군,강원도-양구군,15 - 29세,'18하,37.5
강원도,양구군,강원도-양구군,15 - 29세,'19상,37.7
강원도,양구군,강원도-양구군,15 - 29세,'19하,40.4
강원도,양구군,강원도-양구군,15 - 29세,'20상,32.5
강원도,양구군,강원도-양구군,15 - 29세,'20하,38.9
강원도,양구군,강원도-양구군,15 - 29세,'21상,39.6
강원도,양구군,강원도-양구군,15 - 29세,'21하,46
강원도,양구군,강원도-양구군,15 - 29세,'22상,38.9
강원도,인제군,강원도-인제군,15 - 29세,'18상,41
강원도,인제군,강원도-인제군,15 - 29세,'18하,42
강원도,인제군,강원도-인제군,15 - 29세,'19상,49.4
강원도,인제군,강원도-인제군,15 - 29세,'19하,48.5
강원도,인제군,강원도-인제군,15 - 29세,'20상,53.1
강원도,인제군,강원도-인제군,15 - 29세,'20하,52.3
강원도,인제군,강원도-인제군,15 - 29세,'21상,48.2
강원도,인제군,강원도-인제군,15 - 29세,'21하,46
강원도,인제군,강원도-인제군,15 - 29세,'22상,50.2
강원도,고성군,강원도-고성군,15 - 29세,'18상,29.2
강원도,고성군,강원도-고성군,15 - 29세,'18하,43.9
강원도,고성군,강원도-고성군,15 - 29세,'19상,45.2
강원도,고성군,강원도-고성군,15 - 29세,'19하,34.3
강원도,고성군,강원도-고성군,15 - 29세,'20상,35.8
강원도,고성군,강원도-고성군,15 - 29세,'20하,42.7
강원도,고성군,강원도-고성군,15 - 29세,'21상,40.6
강원도,고성군,강원도-고성군,15 - 29세,'21하,53.6
강원도,고성군,강원도-고성군,15 - 29세,'22상,60.9
강원도,양양군,강원도-양양군,15 - 29세,'18상,44.6
강원도,양양군,강원도-양양군,15 - 29세,'18하,45.7
강원도,양양군,강원도-양양군,15 - 29세,'19상,46.8
강원도,양양군,강원도-양양군,15 - 29세,'19하,49.7
강원도,양양군,강원도-양양군,15 - 29세,'20상,44.7
강원도,양양군,강원도-양양군,15 - 29세,'20하,43.9
강원도,양양군,강원도-양양군,15 - 29세,'21상,41.6
강원도,양양군,강원도-양양군,15 - 29세,'21하,56.5
강원도,양양군,강원도-양양군,15 - 29세,'22상,55.3
충청북도,청주시,충청북도-청주시,15 - 29세,'18상,41.9
충청북도,청주시,충청북도-청주시,15 - 29세,'18하,44.2
충청북도,청주시,충청북도-청주시,15 - 29세,'19상,43.1
충청북도,청주시,충청북도-청주시,15 - 29세,'19하,43
충청북도,청주시,충청북도-청주시,15 - 29세,'20상,42.6
충청북도,청주시,충청북도-청주시,15 - 29세,'20하,43.7
충청북도,청주시,충청북도-청주시,15 - 29세,'21상,45.6
충청북도,청주시,충청북도-청주시,15 - 29세,'21하,46.4
충청북도,청주시,충청북도-청주시,15 - 29세,'22상,48.7
충청북도,충주시,충청북도-충주시,15 - 29세,'18상,32.5
충청북도,충주시,충청북도-충주시,15 - 29세,'18하,31.1
충청북도,충주시,충청북도-충주시,15 - 29세,'19상,29.1
충청북도,충주시,충청북도-충주시,15 - 29세,'19하,36.3
충청북도,충주시,충청북도-충주시,15 - 29세,'20상,30.6
충청북도,충주시,충청북도-충주시,15 - 29세,'20하,31.5
충청북도,충주시,충청북도-충주시,15 - 29세,'21상,32.1
충청북도,충주시,충청북도-충주시,15 - 29세,'21하,36.5
충청북도,충주시,충청북도-충주시,15 - 29세,'22상,34.2
충청북도,제천시,충청북도-제천시,15 - 29세,'18상,33
충청북도,제천시,충청북도-제천시,15 - 29세,'18하,34.9
충청북도,제천시,충청북도-제천시,15 - 29세,'19상,36.2
충청북도,제천시,충청북도-제천시,15 - 29세,'19하,38.6
충청북도,제천시,충청북도-제천시,15 - 29세,'20상,35.9
충청북도,제천시,충청북도-제천시,15 - 29세,'20하,31.9
충청북도,제천시,충청북도-제천시,15 - 29세,'21상,33.5
충청북도,제천시,충청북도-제천시,15 - 29세,'21하,35.1
충청북도,제천시,충청북도-제천시,15 - 29세,'22상,35.5
충청북도,보은군,충청북도-보은군,15 - 29세,'18상,33.7
충청북도,보은군,충청북도-보은군,15 - 29세,'18하,38.7
충청북도,보은군,충청북도-보은군,15 - 29세,'19상,42.2
